,city,lat,lon,CCM,booking
29,Toulouse,43.6044622,1.4442469,0.915,"[{'name': 'Eklo Toulouse', 'url': 'https://www.booking.com/hotel/fr/eklo-toulouse.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from_sustainable_property_sr=1&from=searchresults', 'score': 'Avec une note de 8,1', 'description': ""Situé à Toulouse, à 800 mètres du Zénith, l'Eklo Toulouse propose un hébergement avec un salon commun, un parking privé, une terrasse et un restaurant.""}, {'name': 'ibis budget Toulouse Centre Gare', 'url': 'https://www.booking.com/hotel/fr/ibis-budget-toulouse-centre.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from_sustainable_property_sr=1&from=searchresults', 'score': 'Avec une note de 7,4', 'description': ""Situé dans le centre-ville de Toulouse, à 8 km de l'aéroport de Toulouse Blagnac et à 6 km du stade de Toulouse, l'ibis budget Toulouse Centre possède une réception ouverte 24h/24, une connexion Wi-Fi...""}, {'name': 'Hotel Ours Blanc - Centre', 'url': 'https://www.booking.com/hotel/fr/ours-blanc-centre.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from=searchresults', 'score': 'Avec une note de 7,0', 'description': ""L'Hotel Ours Blanc - Centre vous accueille sur la place Victor Hugo, dans le centre de Toulouse. Il est situé à 200 mètres de la station de métro Jeanne d'Arc et à 4 km du stade de Toulouse.""}, {'name': ""L'Idrac, Appartements en Hyper centre"", 'url': 'https://www.booking.com/hotel/fr/victor-toulouse.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from_sustainable_property_sr=1&from=searchresults', 'score': 'Avec une note de 9,5', 'description': ""Idéalement situé au cœur de Toulouse, l'établissement L'Idrac, Appartements en Hyper centre est un appartement récemment rénové, doté d'une connexion Wi-Fi gratuite et d'un parking privé.""}, {'name': 'Hôtel Une Chambre en Ville', 'url': 'https://www.booking.com/hotel/fr/une-chambre-en-ville-toulouse.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from_sustainable_property_sr=1&from=searchresults', 'score': 'Avec une note de 8,6', 'description': 'Certificat de durabilité'}, {'name': 'Ibis Styles Toulouse Centre Canal du Midi', 'url': 'https://www.booking.com/hotel/fr/kyriad-toulouse.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from_sustainable_property_sr=1&from=searchresults', 'score': 'Avec une note de 7,6', 'description': ""L'ibis Styles Toulouse Centre Canal du Midi est situé au centre de Toulouse, au bord du Canal du Midi et à côté de la salle de concerts la Halle aux Grains, à seulement 1 km de la place du Capitole et...""}, {'name': 'Mama Shelter Toulouse', 'url': 'https://www.booking.com/hotel/fr/mama-shelter-toulouse.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from=searchresults', 'score': 'Avec une note de 8,6', 'description': 'Le Mama Shelter Toulouse propose des logements à Toulouse, à 2,2 km du parc des expositons, à 2,8 km du Stadium et à 3,3 km du Zénith.'}, {'name': 'Appartements Design Hypercentre', 'url': 'https://www.booking.com/hotel/fr/metz.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from_sustainable_property_sr=1&from=searchresults', 'score': 'Avec une note de 8,5', 'description': ""Situé dans le centre de Toulouse, l'Appartements Design Hypercentre propose des hébergements avec connexion Wi-Fi gratuite dans un bâtiment historique.""}, {'name': 'Hotel Ours Blanc - Place Victor Hugo', 'url': 'https://www.booking.com/hotel/fr/ours-blanc-25-place-victor-hugo.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from=searchresults', 'score': 'Avec une note de 6,7', 'description': ""Situé en plein cœur de Toulouse, l'Hotel Ours Blanc - Place Victor Hugo est situé à côté de la place Victor Hugo, à 4 km du stade. Toutes les chambres sont insonorisées.""}, {'name': 'Montempô + Apparthôtel Toulouse Cité Internationale', 'url': 'https://www.booking.com/hotel/fr/montempo-apparthotel-toulouse-cite-internationale.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from_sustainable_property_sr=1&from=searchresults', 'score': 'Avec une note de 8,1', 'description': ""Situé à 1,8 km du stade de Toulouse, le Montempô + Apparthôtel Toulouse Cité Internationale propose un hébergement 2 étoiles à Toulouse et dispose d'un jardin.""}, {'name': 'Hotel Ours Blanc - Wilson', 'url': 'https://www.booking.com/hotel/fr/ours-blanc-wilson.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from=searchresults', 'score': 'Avec une note de 8,0', 'description': ""L'Hotel Ours Blanc - Wilson est situé en plein cœur de Toulouse, juste à côté des places Wilson, Victor Hugo et du Capitole. Le Stadium municipal de Toulouse se trouve à 3,5 km.""}, {'name': 'ibis Toulouse Centre', 'url': 'https://www.booking.com/hotel/fr/ibis-toulouse-centre.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from_sustainable_property_sr=1&from=searchresults', 'score': 'Avec une note de 7,8', 'description': ""Situé à 10 minutes de marche de la vieille ville et de la gare de Toulouse-Matabiau, l'ibis Toulouse Centre possède un bar et une réception ouverts 24h/24 ainsi qu'un ascenseur.""}, {'name': 'Palaprāt by Yumē', 'url': 'https://www.booking.com/hotel/fr/pala.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from=searchresults', 'score': 'Avec une note de 9,5', 'description': ""Doté d'une connexion Wi-Fi gratuite, le Palaprāt by Yumē est situé à Toulouse, à 7,2 km du Zénith, à 7,7 km de l'amphithéâtre Purpan-Ancely et à 10 km du centre de conventions Diagora.""}, {'name': 'Ibis Styles Toulouse Capitole', 'url': 'https://www.booking.com/hotel/fr/du-taur.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from_sustainable_property_sr=1&from=searchresults', 'score': 'Avec une note de 8,8', 'description': ""L'Ibis Styles Toulouse Capitole est situé dans le centre historique de Toulouse, sur la place du Capitole. Les chambres ont été rénovées en 2017.""}, {'name': 'Welkeys Apartment - Regourd', 'url': 'https://www.booking.com/hotel/fr/welkeys-regourd.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from=searchresults', 'score': 'Avec une note de 7,5', 'description': ""Situé dans le centre-ville de Toulouse, à proximité de la station de métro Jeanne d'Arc, le Welkeys Apartment - Regourd propose une connexion Wi-Fi gratuite et un lave-linge.""}, {'name': 'Appartement Luxueux et Fleuri à Toulouse, Capitole', 'url': 'https://www.booking.com/hotel/fr/appartement-luxueux-et-fleuris-a-toulouse-capitole.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from=searchresults', 'score': 'Avec une note de 8,3', 'description': ""Situé dans le centre de Toulouse, à moins de 3,3 km du Zénith et du stade, l'Appartement Luxueux et Fleuri à Toulouse, Capitole propose un hébergement avec vue sur le jardin.""}, {'name': 'Suite jacuzzi ""spa privatif "" appartement Jacuzzi', 'url': 'https://www.booking.com/hotel/fr/suite-jacuzzi.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from_sustainable_property_sr=1&from=searchresults', 'score': 'Avec une note de 8,8', 'description': 'Situé à 6,5 km de l\'amphithéâtre Purpan-Ancely, le Suite jacuzzi ""spa privatif"" appartement Jacuzzi propose un spa et centre de bien-être, un jardin ainsi que des hébergements climatisés avec balcon...'}, {'name': 'Lagrange Aparthotel Toulouse Saint-Michel', 'url': 'https://www.booking.com/hotel/fr/privila-ge-appart-guillaumet.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from_sustainable_property_sr=1&from=searchresults', 'score': 'Avec une note de 7,8', 'description': ""Le Lagrange Aparthotel Toulouse Saint-Michel est situé à seulement 160 mètres de la station de métro Saint-Michel, à 10 minutes à pied du musée d'histoire naturelle et à 1,5 km du stade de Toulouse.""}, {'name': 'Saint-Sernin - Centre-ville - Calme - WIFI fibre', 'url': 'https://www.booking.com/hotel/fr/6-rue-de-perigord.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from=searchresults', 'score': 'Avec une note de 8,4', 'description': ""Le Saint-Sernin - Centre-ville - Calme - WIFI fibre est situé dans le quartier du Capitole de Toulouse, à 5,3 km du Stadium de Toulouse, à 6,8 km de l'amphithéâtre Purpan-Ancely et à 13 km du centre...""}, {'name': 'Hôtel Innes by HappyCulture', 'url': 'https://www.booking.com/hotel/fr/best-western-athenee.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from_sustainable_property_sr=1&from=searchresults', 'score': 'Avec une note de 8,4', 'description': 'L’Hôtel Innes by HappyCulture vous accueille dans le centre-ville de Toulouse, à côté de la station de métro Jeanne-d’Arc.'}, {'name': 'Canal du midi, cosy city center apt, train station', 'url': 'https://www.booking.com/hotel/fr/rambla-toulousaines.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from=searchresults', 'score': 'Avec une note de 8,4', 'description': ""Situé dans le centre-ville de Toulouse, à proximité de la station de métro Jean-Jaures, du Canal du Midi, de l'agréable city center apt, la gare dispose d'une connexion Wi-Fi gratuite et d'un...""}, {'name': 'Hôtel le Pastel', 'url': 'https://www.booking.com/hotel/fr/le-pastel.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from=searchresults', 'score': 'Avec une note de 6,5', 'description': ""Situé à Toulouse, à 400 mètres de la gare de Toulouse-Matabiau et 2,6 km du parc des expositions Toulouse Expo, l'Hôtel Le Pastel propose une connexion Wi-Fi gratuite et un parking privé.""}, {'name': 'Gite La Chartreuse du Canal du Midi', 'url': 'https://www.booking.com/hotel/fr/la-chartreuse-du-canal-du-midi.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from_sustainable_property_sr=1&from=searchresults', 'score': 'Avec une note de 9,2', 'description': ""Situé dans le quartier Toulouse-Est de Toulouse, à proximité du jardin royal, le Gite La Chartreuse du Canal du Midi dispose d'un jardin et d'un lave-linge.""}, {'name': 'Centre ville au calme-Terrasse-parking-', 'url': 'https://www.booking.com/hotel/fr/centre-ville-au-calme-terrasse-parking.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from=searchresults', 'score': 'Avec une note de 8,7', 'description': ""Situé à Toulouse, à 1,5 km du stade et à 4,1 km du Zénith, le Centre ville au calme-Terrasse-parking- Il dispose d'un jardin et de la climatisation.""}, {'name': 'Sunset Duplex - Grand-Rond, Jardin des plantes, centre-ville, 2 BDRs 60m2, AC, free public car park 200m away, Netflix - T3 60m2 avec clim, parking public gratuit à 200m', 'url': 'https://www.booking.com/hotel/fr/sunset-duplex-t3-st-sauveur-grand-rond-place-dupuy.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQGIAgGoAgO4AoTDibgGwAIB0gIkNDUyMzAxODMtNjExNS00ZTc1LWE4MzMtN2FmZWY4MmExNjE12AIF4AIB&sid=6753e92ca0f81ff53dcd3fc0b5344f14&aid=304142&ucfs=1&arphpl=1&dest_id=-1473166&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=6fad47459dcc05f2&srepoch=1728209293&from_sustainable_property_sr=1&from=searchresults', 'score': 'Avec une note de 8,9', 'description': 'Une propriété récemment rénovée, Sunset Duplex - Grand-Rond, Jardin des plantes, centre-ville, 2 BDRs 60m2, climatisation, parking public gratuit À 200 mètres, Netflix - T3 60m2 Le parking public...'}]"
